"units1","units2","units3","num_layers","dropout1","activation","final_activation","optimizer","lr","batch_size","mae","rmse","mse"
256,128,16,2,0.3,"relu","relu","adam",0.001,128,22138.4290719466,36185.128247851,1309363506.31343
64,32,32,2,0.3,"relu","relu","adam",0.001,128,22250.5942889994,36254.8948889407,1314417403.40814
128,32,32,2,0.3,"relu","relu","adam",0.001,128,22242.8848269925,36249.9915226477,1314061885.39203
256,32,32,2,0.3,"relu","relu","adam",0.001,128,22250.0975065665,36254.424163032,1314383271.39304
64,64,32,2,0.3,"relu","relu","adam",0.001,128,22111.5457303018,36168.5159874754,1308161548.73627
128,64,32,2,0.3,"relu","relu","adam",0.001,128,22229.6880811344,36241.6485727721,1313457091.27232
256,64,32,2,0.3,"relu","relu","adam",0.001,128,22224.8579973741,36238.9104988556,1313258634.14407
64,128,32,2,0.3,"relu","relu","adam",0.001,128,22256.2209999634,36258.4423204546,1314674639.50573
128,128,32,2,0.3,"relu","relu","adam",0.001,128,22108.2001620206,36166.2427939279,1307997117.82934
256,128,32,2,0.3,"relu","relu","adam",0.001,128,22178.1512426319,36209.9121153543,1311157735.40168
64,32,64,2,0.3,"relu","relu","adam",0.001,128,22274.500357021,36269.560107973,1315480990.42587
128,32,64,2,0.3,"relu","relu","adam",0.001,128,22244.9477789041,36251.3533446893,1314160619.32151
256,32,64,2,0.3,"relu","relu","adam",0.001,128,22220.1384517207,36235.7896031099,1313032448.16085
64,64,64,2,0.3,"relu","relu","adam",0.001,128,22231.5768916679,36243.1449140468,1313565553.2606
128,64,64,2,0.3,"relu","relu","adam",0.001,128,22175.0014643236,36207.7189184877,1310998909.28021
256,64,64,2,0.3,"relu","relu","adam",0.001,128,22223.3150468595,36237.7692411264,1313175919.57312
64,128,64,2,0.3,"relu","relu","adam",0.001,128,22255.5446675474,36258.1007235785,1314649868.08116
128,128,64,2,0.3,"relu","relu","adam",0.001,128,22211.6006470594,36230.8180596132,1312672177.2688
256,128,64,2,0.3,"relu","relu","adam",0.001,128,22198.5330488899,36222.3631741424,1312059593.91947
64,32,16,2,0.2,"tanh","relu","adam",0.001,128,22278.2031309334,36271.9124496113,1315651632.75227
128,32,16,2,0.2,"tanh","relu","adam",0.001,128,22276.7009967132,36271.0003366128,1315585465.41856
256,32,16,2,0.2,"tanh","relu","adam",0.001,128,22274.2603618376,36269.4763916398,1315474917.72372
64,64,16,2,0.2,"tanh","relu","adam",0.001,128,22278.0427648082,36271.8119492591,1315644342.08241
128,64,16,2,0.2,"tanh","relu","adam",0.001,128,22271.4384104591,36267.7092883737,1315346737.02599
256,64,16,2,0.2,"tanh","relu","adam",0.001,128,22280.2706090691,36273.2526989029,1315748861.35847
64,128,16,2,0.2,"tanh","relu","adam",0.001,128,22280.3489831496,36273.2663083803,1315749848.67868
128,128,16,2,0.2,"tanh","relu","adam",0.001,128,22277.6810285214,36271.6196883484,1315630394.81618
256,128,16,2,0.2,"tanh","relu","adam",0.001,128,22274.2133249261,36269.4709190149,1315474520.74527
64,32,32,2,0.2,"tanh","relu","adam",0.001,128,22276.1483917995,36270.6204826303,1315557910.195
128,32,32,2,0.2,"tanh","relu","adam",0.001,128,22280.6106663157,36273.4254253801,1315761392.09061
256,32,32,2,0.2,"tanh","relu","adam",0.001,128,22274.4610997511,36269.6208446887,1315485396.21748
64,64,32,2,0.2,"tanh","relu","adam",0.001,128,22278.9302122792,36272.3896172924,1315686248.54866
128,64,32,2,0.2,"tanh","relu","adam",0.001,128,22278.2793486028,36271.9745299673,1315656136.30259
256,64,32,2,0.2,"tanh","relu","adam",0.001,128,22273.6984382976,36269.1498365216,1315451229.86406
64,128,32,2,0.2,"tanh","relu","adam",0.001,128,22274.5303152186,36269.642590717,1315486973.65835
128,128,32,2,0.2,"tanh","relu","adam",0.001,128,22277.6298435348,36271.5090053837,1315622365.52763
256,128,32,2,0.2,"tanh","relu","adam",0.001,128,22274.8338311224,36269.8992922451,1315505594.6696
64,32,64,2,0.2,"tanh","relu","adam",0.001,128,22281.6081539704,36274.0349755755,1315805613.40927
128,32,64,2,0.2,"tanh","relu","adam",0.001,128,22279.0960146694,36272.4223032357,1315688619.74427
256,32,64,2,0.2,"tanh","relu","adam",0.001,128,22280.6255083355,36273.3930997673,1315759046.97025
64,64,64,2,0.2,"tanh","relu","adam",0.001,128,22280.844730836,36273.5247205135,1315768595.64971
128,64,64,2,0.2,"tanh","relu","adam",0.001,128,22273.3801962643,36268.9344096757,1315435603.21336
256,64,64,2,0.2,"tanh","relu","adam",0.001,128,22273.3686571338,36268.9278947857,1315435130.63716
64,128,64,2,0.2,"tanh","relu","adam",0.001,128,22280.0859866016,36273.0420719388,1315733581.15264
128,128,64,2,0.2,"tanh","relu","adam",0.001,128,22273.7989430139,36269.2860316349,1315461109.24455
256,128,64,2,0.2,"tanh","relu","adam",0.001,128,22274.8775447752,36269.8931378199,1315505148.22887
64,32,16,2,0.3,"tanh","relu","adam",0.001,128,22275.4566924355,36270.2043338627,1315527722.42016
128,32,16,2,0.3,"tanh","relu","adam",0.001,128,22278.9068365332,36272.3201193867,1315681206.84327
256,32,16,2,0.3,"tanh","relu","adam",0.001,128,22272.1982597655,36268.225674332,1315384193.56427
64,64,16,2,0.3,"tanh","relu","adam",0.001,128,22279.6061586864,36272.7826954079,1315714764.46829
128,64,16,2,0.3,"tanh","relu","adam",0.001,128,22277.4968151143,36271.4361745355,1315617082.1634
256,64,16,2,0.3,"tanh","relu","adam",0.001,128,22276.4003477602,36270.7907765615,1315570263.5571
64,128,16,2,0.3,"tanh","relu","adam",0.001,128,22281.0083598124,36273.6454638231,1315777355.23513
128,128,16,2,0.3,"tanh","relu","adam",0.001,128,22275.8900576396,36270.5132160774,1315550128.95764
256,128,16,2,0.3,"tanh","relu","adam",0.001,128,22272.525156209,36268.4302283994,1315399031.23227
64,32,32,2,0.3,"tanh","relu","adam",0.001,128,22281.5834902805,36273.9879249171,1315802199.97703
128,32,32,2,0.3,"tanh","relu","adam",0.001,128,22270.8606179483,36267.40227669,1315324467.89926
256,32,32,2,0.3,"tanh","relu","adam",0.001,128,22275.9146989656,36270.5118240913,1315550027.98155
64,64,32,2,0.3,"tanh","relu","adam",0.001,128,22276.6431488666,36270.9662476879,1315582992.54091
128,64,32,2,0.3,"tanh","relu","adam",0.001,128,22273.9897098722,36269.3301350808,1315464308.44748
256,64,32,2,0.3,"tanh","relu","adam",0.001,128,22273.1283746777,36268.7999275987,1315425848.18818
64,128,32,2,0.3,"tanh","relu","adam",0.001,128,22276.7569670966,36270.9932042734,1315584948.02445
128,128,32,2,0.3,"tanh","relu","adam",0.001,128,22268.5827428139,36265.9953708874,1315222420.24123
256,128,32,2,0.3,"tanh","relu","adam",0.001,128,22278.4942817525,36272.1163732973,1315666426.19802
64,32,64,2,0.3,"tanh","relu","adam",0.001,128,22278.6443586223,36272.1468789874,1315668639.21083
128,32,64,2,0.3,"tanh","relu","adam",0.001,128,22280.1967702544,36273.2039264609,1315745323.09062
256,32,64,2,0.3,"tanh","relu","adam",0.001,128,22277.8502158288,36271.6975252397,1315636041.36248
64,64,64,2,0.3,"tanh","relu","adam",0.001,128,22280.5197406303,36273.348677006,1315755824.24365
128,64,64,2,0.3,"tanh","relu","adam",0.001,128,22277.1428869457,36271.2977111806,1315607037.6531
256,64,64,2,0.3,"tanh","relu","adam",0.001,128,22267.2899335587,36265.2154696301,1315165853.0587
64,128,64,2,0.3,"tanh","relu","adam",0.001,128,22278.617210856,36272.1597290796,1315669571.41187
128,128,64,2,0.3,"tanh","relu","adam",0.001,128,22270.083785086,36266.8932061262,1315287542.82456
256,128,64,2,0.3,"tanh","relu","adam",0.001,128,22273.3859455658,36268.9383410266,1315435888.38519
64,32,16,2,0.2,"elu","relu","adam",0.001,128,22278.8751411041,36272.2807468265,1315678350.5766
128,32,16,2,0.2,"elu","relu","adam",0.001,128,22279.9334213987,36272.967920719,1315728201.77751
256,32,16,2,0.2,"elu","relu","adam",0.001,128,22276.6613596136,36271.0331324486,1315587844.49519
64,64,16,2,0.2,"elu","relu","adam",0.001,128,22267.2316974401,36265.0069596976,1315150729.78692
128,64,16,2,0.2,"elu","relu","adam",0.001,128,22280.7818946847,36273.5169608427,1315768032.70854
256,64,16,2,0.2,"elu","relu","adam",0.001,128,22279.4600286141,36272.6906073432,1315708083.89605
64,128,16,2,0.2,"elu","relu","adam",0.001,128,22279.8531979557,36272.9273678286,1315725259.83177
128,128,16,2,0.2,"elu","relu","adam",0.001,128,22280.3829945678,36273.2289390596,1315747137.66543
256,128,16,2,0.2,"elu","relu","adam",0.001,128,22270.5981624704,36267.2860319745,1315316036.12505
64,32,32,2,0.2,"elu","relu","adam",0.001,128,22271.131235502,36267.4952445814,1315331211.31573
128,32,32,2,0.2,"elu","relu","adam",0.001,128,22280.6907644299,36273.4239264348,1315761283.34686
256,32,32,2,0.2,"elu","relu","adam",0.001,128,22255.320539749,36257.6949188979,1314620440.83187
64,64,32,2,0.2,"elu","relu","adam",0.001,128,22277.5964063189,36271.4929596891,1315621201.52478
